frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
565,48,287.209,106.50899999999999,280.321,107.65700000000001,6.983011384782337,-0.16514867741463085,0.9863939238321431
566,4,404.303,461.235,405.451,461.235,1.1480000000000246,0.0,1.0
566,21,496.14099999999996,146.688,493.845,151.28,5.1340120763395,-1.1071487177941028,0.4472135954999469
566,22,870.383,423.352,866.939,423.352,3.4440000000000737,0.0,1.0
566,23,891.871,238.055,893.028,238.055,1.157000000000039,0.0,1.0
566,24,964.782,107.27799999999999,969.41,106.12,4.770675843106437,-0.2451820184875597,0.9700931591668144
566,25,919.747,263.783,919.747,263.783,0.0,,
566,26,933.534,-25.81465,933.534,-25.81465,0.0,,
566,29,665.035,-14.241399999999999,663.878,-20.028,5.901134514650537,1.3734539407568758,0.19606399364859126
566,42,1004.7,-3.6972999999999985,1011.5899999999999,-1.401299999999999,7.2624869018813545,0.3216634691404017,0.9487108332291808
566,48,280.321,107.65700000000001,276.877,114.54499999999999,7.701018114509263,-1.1071487177940873,0.4472135954999608
567,4,405.451,461.235,396.267,460.087,9.255471895046764,0.12435499454676373,0.9922778767136674
567,21,493.845,151.28,496.14099999999996,151.28,2.2959999999999354,0.0,1.0
567,22,866.939,423.352,868.087,423.352,1.1480000000000246,0.0,1.0
567,23,893.028,238.055,889.556,239.212,3.6597039497751482,-0.32166414637819024,0.9487106191235221
567,24,969.41,106.12,969.41,106.12,0.0,,
567,25,919.747,263.783,919.747,263.783,0.0,,
567,26,933.534,-25.81465,934.692,-25.81465,1.1580000000000155,0.0,1.0
567,29,663.878,-20.028,665.035,-18.8707,1.6364572374491873,0.7855277922262058,0.707015113821971
567,42,1011.5899999999999,-1.401299999999999,1012.73,-0.2533999999999992,1.6177992489799924,0.7888510977928693,0.7046609773857044
567,48,276.877,114.54499999999999,269.989,109.953,8.27834572846534,0.5880026035475637,0.8320502943378458
568,4,396.267,460.087,392.823,460.087,3.444000000000017,0.0,1.0
568,21,496.14099999999996,151.28,493.845,147.836,4.139172864232615,0.9827937232473405,0.5547001962252196
568,22,868.087,423.352,869.235,423.352,1.1480000000000246,0.0,1.0
568,23,889.556,239.212,888.399,238.055,1.636245091665686,0.7853981633974237,0.7071067811865649
568,24,969.41,106.12,969.41,106.12,0.0,,
568,25,919.747,263.783,919.747,263.783,0.0,,
568,26,934.692,-25.81465,934.692,-25.81465,0.0,,
568,29,665.035,-18.8707,663.878,-22.34268,3.659684975568231,1.2491304526953857,0.316147430099576
568,42,1012.73,-0.2533999999999992,1018.47,2.0426,6.182169198590419,0.38050637711236424,0.9284766908852595
568,48,269.989,109.953,268.841,106.50899999999999,3.6302947538733052,1.2490457723982644,0.31622776601682845
569,4,392.823,460.087,391.675,463.531,3.6302947538733052,-1.2490457723982644,0.31622776601682845
569,21,493.845,147.836,492.697,147.836,1.1480000000000246,0.0,1.0
569,22,869.235,423.352,869.235,423.352,0.0,,
569,23,888.399,238.055,889.556,238.055,1.157000000000039,0.0,1.0
569,24,969.41,106.12,968.25,106.12,1.1599999999999682,0.0,1.0
569,25,919.747,263.783,919.747,263.783,0.0,,
569,26,934.692,-25.81465,934.692,-22.34268,3.471969999999999,1.5707963267948966,6.123233995736766e-17
569,29,663.878,-22.34268,660.406,-23.5,3.6598051290199383,0.3217470981714538,0.9486843909992178
569,42,1018.47,2.0426,1024.21,-3.6972999999999985,8.117515137651429,-0.7853894525201751,0.70711294068011
569,48,268.841,106.50899999999999,266.545,106.50899999999999,2.2959999999999923,0.0,1.0
570,4,391.675,463.531,393.971,457.791,6.182169198590417,-1.1902899496825334,0.37139067635410217
570,21,492.697,147.836,490.40099999999995,148.984,2.5670060381698008,-0.4636476090007962,0.8944271909999203
570,22,869.235,423.352,869.235,423.352,0.0,,
570,23,889.556,238.055,890.713,239.212,1.6362450916656057,0.7853981633974728,0.7071067811865301
570,24,968.25,106.12,967.097,106.12,1.15300000000002,0.0,1.0
570,25,919.747,263.783,919.747,263.783,0.0,,
570,26,934.692,-22.34268,938.164,-23.5,3.6598051290198303,-0.3217470981714636,0.9486843909992146
570,29,660.406,-23.5,662.721,-26.97197,4.172984625049588,-0.9827232722079162,0.5547588136566752
570,42,1024.21,-3.6972999999999985,1021.9200000000001,-0.2533999999999992,4.135764404556893,-0.9839874162230249,0.5537065886724065
570,48,266.545,106.50899999999999,261.953,103.065,5.740000000000026,0.6435011087932784,0.8000000000000036
571,4,393.971,457.791,396.267,463.531,6.182169198590417,1.1902899496825334,0.37139067635410217
571,21,490.40099999999995,148.984,493.845,148.984,3.4440000000000737,0.0,1.0
571,22,869.235,423.352,870.383,419.908,3.6302947538732693,-1.2490457723982444,0.31622776601684743
571,23,890.713,239.212,888.399,241.527,3.273197366490421,-0.7856141927740905,0.7069540088507024
571,24,967.097,106.12,963.625,106.12,3.47199999999998,0.0,1.0
571,25,919.747,263.783,919.747,263.783,0.0,,
571,26,938.164,-23.5,937.006,-26.97197,3.6599917596765197,1.2488703779136567,0.31639415496999984
571,29,662.721,-26.97197,660.406,-26.97197,2.3150000000000546,0.0,1.0
571,42,1021.9200000000001,-0.2533999999999992,1025.36,2.0426,4.135845258227006,0.5885390841828175,0.8317525887016671
571,48,261.953,103.065,256.213,104.213,5.8536744016044695,-0.1973955598498817,0.98058067569092
572,4,396.267,463.531,395.119,465.827,2.5670060381697373,-1.1071487177941004,0.4472135954999491
572,21,493.845,148.984,491.549,148.984,2.296000000000049,0.0,1.0
572,22,870.383,419.908,870.383,421.056,1.1479999999999677,1.5707963267948966,6.123233995736766e-17
572,23,888.399,241.527,889.556,239.212,2.5880251157977736,-1.1073215188982837,0.44705903081755344
572,24,963.625,106.12,961.31,107.27799999999999,2.5884723293866254,-0.463820380249937,0.8943499119994943
572,25,919.747,263.783,923.191,270.67,7.700123700305113,1.1070906390393558,0.44726554196312546
572,26,937.006,-26.97197,933.534,-25.81465,3.6598051290198303,-0.3217470981714636,0.9486843909992146
572,29,660.406,-26.97197,660.406,-26.97197,0.0,,
572,42,1025.36,2.0426,1027.66,2.0426,2.300000000000182,0.0,1.0
572,48,256.213,104.213,247.029,103.065,9.25547189504676,0.12435499454676067,0.9922778767136677
573,4,395.119,465.827,392.823,460.087,6.1821691985904375,1.190289949682525,0.37139067635411
573,21,491.549,148.984,493.845,147.836,2.5670060381698008,-0.4636476090007962,0.8944271909999203
573,22,870.383,421.056,871.531,423.352,2.567006038169712,1.1071487177941202,0.4472135954999314
573,23,889.556,239.212,887.241,240.37,2.5884723293866383,-0.46382038024994676,0.89434991199949
573,24,961.31,107.27799999999999,957.838,106.12,3.6600202185233663,0.32192335550084766,0.9486286393796909
573,25,923.191,270.67,923.191,270.67,0.0,,
573,26,933.534,-25.81465,935.849,-23.5,3.2736569188753197,0.7853225637302191,0.7071602362031827
573,29,660.406,-26.97197,660.406,-26.97197,0.0,,
573,42,1027.66,2.0426,1027.66,2.0426,0.0,,
573,48,247.029,103.065,249.325,104.213,2.56700603816975,0.4636476090008061,0.8944271909999159
574,4,392.823,460.087,384.787,460.087,8.036000000000001,0.0,1.0
574,21,493.845,147.836,494.99300000000005,147.836,1.1480000000000246,0.0,1.0
574,22,871.531,423.352,871.531,423.352,0.0,,
574,23,887.241,240.37,889.556,243.84199999999998,4.173009585419151,0.982727260400145,0.5547554954316091
574,24,957.838,106.12,957.838,106.12,0.0,,
574,25,923.191,270.67,923.191,270.67,0.0,,
574,26,935.849,-23.5,931.22,-23.5,4.629000000000019,0.0,1.0
574,29,660.406,-26.97197,660.406,-26.97197,0.0,,
574,42,1027.66,2.0426,1032.25,-1.401299999999999,5.738340109299835,-0.6436962871873542,0.7998828777264595
574,48,249.325,104.213,241.289,99.62100000000001,9.255471895046728,0.5191461142465215,0.86824314212446
575,4,384.787,460.087,392.823,460.087,8.036000000000001,0.0,1.0
575,21,494.99300000000005,147.836,486.957,148.984,8.117585848021623,-0.14189705460416244,0.9899494936611667
575,22,871.531,423.352,871.531,423.352,0.0,,
575,23,889.556,243.84199999999998,887.241,243.84199999999998,2.3150000000000546,0.0,1.0
575,24,957.838,106.12,957.838,106.12,0.0,,
575,25,923.191,270.67,924.339,270.67,1.1480000000000246,0.0,1.0
575,26,931.22,-23.5,933.534,-23.5,2.3139999999999645,0.0,1.0
575,29,660.406,-26.97197,660.406,-26.97197,0.0,,
575,42,1032.25,-1.401299999999999,1032.25,-1.401299999999999,0.0,,
575,48,241.289,99.62100000000001,238.993,103.065,4.139172864232646,-0.982793723247329,0.5547001962252291
576,4,392.823,460.087,380.195,460.087,12.627999999999986,0.0,1.0
576,21,486.957,148.984,496.14099999999996,148.984,9.183999999999969,0.0,1.0
576,22,871.531,423.352,871.531,423.352,0.0,,
576,23,887.241,243.84199999999998,889.556,240.37,4.173009585419151,-0.982727260400145,0.5547554954316091
576,24,957.838,106.12,956.681,106.12,1.1569999999999254,0.0,1.0
576,25,924.339,270.67,924.339,270.67,0.0,,
576,26,933.534,-23.5,934.692,-28.12929,4.7719272735552085,-1.3256799265424932,0.2426692473746097
576,29,660.406,-26.97197,659.249,-26.97197,1.1569999999999254,0.0,1.0
576,42,1032.25,-1.401299999999999,1032.25,-1.401299999999999,0.0,,
576,48,238.993,103.065,230.957,98.47300000000001,9.255471895046728,0.5191461142465215,0.86824314212446
577,4,380.195,460.087,389.379,457.791,9.466650516418172,-0.2449786631268627,0.9701425001453322
577,21,496.14099999999996,148.984,498.437,147.836,2.5670060381698008,-0.4636476090007962,0.8944271909999203
577,22,871.531,423.352,871.531,423.352,0.0,,
577,23,889.556,240.37,889.556,239.212,1.1580000000000155,-1.5707963267948966,6.123233995736766e-17
577,24,956.681,106.12,956.681,106.12,0.0,,
577,25,924.339,270.67,924.339,270.67,0.0,,
577,26,934.692,-28.12929,934.692,-28.12929,0.0,,
577,29,659.249,-26.97197,658.091,-26.97197,1.1580000000000155,0.0,1.0
577,42,1032.25,-1.401299999999999,1032.25,-1.401299999999999,0.0,,
577,48,230.957,98.47300000000001,232.10500000000002,95.029,3.630294753873323,-1.2490457723982495,0.31622776601684255
578,4,389.379,457.791,389.379,457.791,0.0,,
578,21,498.437,147.836,497.289,151.28,3.630294753873296,-1.249045772398247,0.3162277660168449
578,22,871.531,423.352,871.531,423.352,0.0,,
578,23,889.556,239.212,890.713,238.055,1.6362450916656057,-0.7853981633974728,0.7071067811865301
578,24,956.681,106.12,956.681,106.12,0.0,,
578,25,924.339,270.67,924.339,270.67,0.0,,
578,26,934.692,-28.12929,934.692,-28.12929,0.0,,
578,29,658.091,-26.97197,659.249,-25.81465,1.6371785432261297,0.7851044675020795,0.7073144250462307
578,42,1032.25,-1.401299999999999,1032.25,-1.401299999999999,0.0,,
578,48,232.10500000000002,95.029,232.10500000000002,92.733,2.2959999999999923,-1.5707963267948966,6.123233995736766e-17
579,4,389.379,457.791,389.379,457.791,0.0,,
579,21,497.289,151.28,498.437,154.724,3.630294753873296,1.249045772398247,0.3162277660168449
579,22,871.531,423.352,871.531,423.352,0.0,,
579,23,890.713,238.055,891.871,239.212,1.6369523511696955,0.7849661979815368,0.7074121608808946
579,24,956.681,106.12,956.681,106.12,0.0,,
579,25,924.339,270.67,919.747,270.67,4.592000000000098,0.0,1.0
579,26,934.692,-28.12929,934.692,-28.12929,0.0,,
579,29,659.249,-25.81465,659.249,-23.5,2.3146500000000003,1.5707963267948966,6.123233995736766e-17
579,42,1032.25,-1.401299999999999,1032.25,-1.401299999999999,0.0,,
579,48,232.10500000000002,92.733,228.661,86.993,6.693932775282422,1.030376826524311,0.5144957554275278
580,4,389.379,457.791,389.379,460.087,2.2959999999999923,1.5707963267948966,6.123233995736766e-17
580,21,498.437,154.724,501.881,157.02,4.139172864232638,0.588002603547577,0.8320502943378384
580,22,871.531,423.352,869.235,424.5,2.567006038169712,-0.4636476090008259,0.894427190999907
580,23,891.871,239.212,886.084,238.055,5.9015267516127015,0.19732909700270612,0.9805937079618643
580,24,956.681,106.12,956.681,106.12,0.0,,
580,25,919.747,270.67,924.339,270.67,4.592000000000098,0.0,1.0
580,26,934.692,-28.12929,934.692,-28.12929,0.0,,
580,29,659.249,-23.5,660.406,-25.81465,2.587712043968538,-1.107261052100541,0.4471131178203044
580,42,1032.25,-1.401299999999999,1037.99,5.4864999999999995,8.966012984599125,0.8760437703512024,0.640195369988821
580,48,228.661,86.993,222.922,84.697,6.181240733056756,0.3805664606283785,0.9284543747517089
581,4,389.379,460.087,395.119,460.087,5.740000000000009,0.0,1.0
581,21,501.881,157.02,505.32500000000005,157.02,3.4440000000000737,0.0,1.0
581,22,869.235,424.5,871.531,423.352,2.567006038169712,-0.4636476090008259,0.894427190999907
581,23,886.084,238.055,887.241,240.37,2.5880251157977736,1.1073215188982837,0.44705903081755344
581,24,956.681,106.12,947.422,103.80600000000001,9.543776872915682,0.24490242424518105,0.9701609879707229
581,25,924.339,270.67,924.339,270.67,0.0,,
581,26,934.692,-28.12929,934.692,-28.12929,0.0,,
581,29,660.406,-25.81465,663.878,-22.34268,4.910128275401839,0.7853938431022721,0.7071098360899642
581,42,1037.99,5.4864999999999995,1040.28,4.3386,2.5615960669082534,-0.46466019616498955,0.8939738897881367
581,48,222.922,84.697,219.478,84.697,3.4439999999999884,0.0,1.0
582,4,395.119,460.087,395.119,455.496,4.591000000000008,-1.5707963267948966,6.123233995736766e-17
582,21,505.32500000000005,157.02,507.621,160.464,4.139172864232615,0.9827937232473405,0.5547001962252196
582,22,871.531,423.352,871.531,423.352,0.0,,
582,23,887.241,240.37,891.871,241.527,4.7723735184916025,0.24487702161681796,0.9701671468211888
582,24,947.422,103.80600000000001,947.422,106.12,2.313999999999993,1.5707963267948966,6.123233995736766e-17
582,25,924.339,270.67,924.339,270.67,0.0,,
582,26,934.692,-28.12929,934.692,-28.12929,0.0,,
582,29,663.878,-22.34268,658.091,-22.34268,5.787000000000035,0.0,1.0
582,42,1040.28,4.3386,1039.14,6.634500000000003,2.56334874919503,-1.1099227083758645,0.4447307454195873
582,48,219.478,84.697,213.738,82.401,6.1821691985904215,0.38050637711236535,0.9284766908852592
583,4,395.119,455.496,395.119,460.087,4.591000000000008,1.5707963267948966,6.123233995736766e-17
583,21,507.621,160.464,511.06500000000005,163.908,4.870551508812984,0.785398163397436,0.7071067811865562
583,22,871.531,423.352,871.531,423.352,0.0,,
583,23,891.871,241.527,890.713,239.212,2.5884723293865872,1.10697594654494,0.4473681201276108
583,24,947.422,106.12,948.58,102.648,3.6600202185234023,-1.248872971294044,0.3163916948161556
583,25,924.339,270.67,924.339,270.67,0.0,,
583,26,934.692,-28.12929,934.692,-28.12929,0.0,,
583,29,658.091,-22.34268,659.249,-23.5,1.6371785432261297,-0.7851044675020795,0.7073144250462307
583,42,1039.14,6.634500000000003,1040.28,6.634500000000003,1.1399999999998727,0.0,1.0
583,48,213.738,82.401,213.738,80.105,2.2959999999999923,-1.5707963267948966,6.123233995736766e-17
584,4,395.119,460.087,395.119,460.087,0.0,,
584,21,511.06500000000005,163.908,507.621,163.908,3.4440000000000737,0.0,1.0
584,22,871.531,423.352,871.531,423.352,0.0,,
584,23,890.713,239.212,886.084,239.212,4.629000000000019,0.0,1.0
584,24,948.58,102.648,946.265,103.80600000000001,2.5884723293866383,-0.46382038024994676,0.89434991199949
584,25,924.339,270.67,924.339,270.67,0.0,,
584,26,934.692,-28.12929,934.692,-28.12929,0.0,,
584,29,659.249,-23.5,658.091,-22.34268,1.6371785432261297,-0.7851044675020795,0.7073144250462307
584,42,1040.28,6.634500000000003,1040.28,6.634500000000003,0.0,,
584,48,213.738,80.105,213.738,77.809,2.2960000000000065,-1.5707963267948966,6.123233995736766e-17
585,4,395.119,460.087,397.415,460.087,2.2959999999999923,0.0,1.0
585,21,507.621,163.908,508.769,162.76,1.6235171696043278,-0.785398163397436,0.7071067811865562
585,22,871.531,423.352,871.531,423.352,0.0,,
585,23,886.084,239.212,886.084,238.055,1.1569999999999823,-1.5707963267948966,6.123233995736766e-17
585,24,946.265,103.80600000000001,946.265,107.27799999999999,3.47199999999998,1.5707963267948966,6.123233995736766e-17
585,25,924.339,270.67,924.339,270.67,0.0,,
585,26,934.692,-28.12929,934.692,-28.12929,0.0,,
585,29,658.091,-22.34268,658.091,-22.34268,0.0,,
585,42,1040.28,6.634500000000003,1040.28,6.634500000000003,0.0,,
585,48,213.738,77.809,213.738,77.809,0.0,,
586,4,397.415,460.087,397.415,460.087,0.0,,
586,21,508.769,162.76,506.47299999999996,162.76,2.296000000000049,0.0,1.0
586,22,871.531,423.352,871.531,423.352,0.0,,
586,23,886.084,238.055,887.241,239.212,1.636245091665686,0.7853981633974237,0.7071067811865649
586,24,946.265,107.27799999999999,947.422,106.12,1.636952351169716,-0.785830128813323,0.7068012695502606
586,25,924.339,270.67,924.339,270.67,0.0,,
586,26,934.692,-28.12929,934.692,-28.12929,0.0,,
586,29,658.091,-22.34268,658.091,-22.34268,0.0,,
586,42,1040.28,6.634500000000003,1040.28,6.634500000000003,0.0,,
586,48,213.738,77.809,213.738,74.365,3.4440000000000026,-1.5707963267948966,6.123233995736766e-17
587,4,397.415,460.087,398.563,463.531,3.6302947538733052,1.2490457723982644,0.31622776601682845
587,21,506.47299999999996,162.76,505.32500000000005,160.464,2.567006038169712,1.1071487177941202,0.4472135954999314
587,22,871.531,423.352,871.531,423.352,0.0,,
587,23,887.241,239.212,888.399,240.37,1.637659305228066,0.7853981633974483,0.7071067811865476
587,24,947.422,106.12,948.58,102.648,3.6600202185234023,-1.248872971294044,0.3163916948161556
587,25,924.339,270.67,924.339,270.67,0.0,,
587,26,934.692,-28.12929,934.692,-28.12929,0.0,,
587,29,658.091,-22.34268,658.091,-22.34268,0.0,,
587,42,1040.28,6.634500000000003,1047.17,2.0426,8.279954444923076,-0.5878585682833648,0.8321301820959609
587,48,213.738,74.365,213.738,68.626,5.73899999999999,-1.5707963267948966,6.123233995736766e-17
588,4,398.563,463.531,399.711,465.827,2.5670060381697626,1.1071487177940806,0.44721359549996675
588,21,505.32500000000005,160.464,503.029,163.908,4.139172864232678,-0.9827937232473176,0.5547001962252387
588,22,871.531,423.352,871.531,423.352,0.0,,
588,23,888.399,240.37,888.399,240.37,0.0,,
588,24,948.58,102.648,946.265,102.648,2.3150000000000546,0.0,1.0
588,25,924.339,270.67,924.339,270.67,0.0,,
588,26,934.692,-28.12929,934.692,-28.12929,0.0,,
588,29,658.091,-22.34268,658.091,-22.34268,0.0,,
588,42,1047.17,2.0426,1047.17,-1.401299999999999,3.4438999999999993,-1.5707963267948966,6.123233995736766e-17
588,48,213.738,68.626,213.738,64.0336,4.592399999999998,-1.5707963267948966,6.123233995736766e-17
589,4,399.711,465.827,402.007,465.827,2.2959999999999923,0.0,1.0
589,21,503.029,163.908,504.177,167.352,3.630294753873323,1.2490457723982495,0.31622776601684255
589,22,871.531,423.352,871.531,423.352,0.0,,
589,23,888.399,240.37,889.556,238.055,2.5880251157977736,-1.1073215188982837,0.44705903081755344
589,24,946.265,102.648,943.95,103.80600000000001,2.5884723293865366,-0.46382038024996647,0.8943499119994811
589,25,924.339,270.67,924.339,270.67,0.0,,
589,26,934.692,-28.12929,934.692,-28.12929,0.0,,
589,29,658.091,-22.34268,653.462,-23.5,4.7714809632230715,0.24499289560007947,0.9701390481652873
589,42,1047.17,-1.401299999999999,1047.17,-1.401299999999999,0.0,,
589,48,213.738,64.0336,211.442,60.58969999999999,4.139089659574924,0.9827803217450248,0.5547113468993534
590,4,402.007,465.827,402.007,469.271,3.444000000000017,1.5707963267948966,6.123233995736766e-17
590,21,504.177,167.352,506.47299999999996,168.5,2.567006038169699,0.463647609000816,0.8944271909999114
590,22,871.531,423.352,871.531,423.352,0.0,,
590,23,889.556,238.055,889.556,235.74099999999999,2.3140000000000214,-1.5707963267948966,6.123233995736766e-17
590,24,943.95,103.80600000000001,946.265,102.648,2.5884723293865366,-0.46382038024996647,0.8943499119994811
590,25,924.339,270.67,920.895,270.67,3.4440000000000737,0.0,1.0
590,26,934.692,-28.12929,934.692,-28.12929,0.0,,
590,29,653.462,-23.5,656.934,-23.5,3.47199999999998,0.0,1.0
590,42,1047.17,-1.401299999999999,1047.17,-1.401299999999999,0.0,,
590,48,211.442,60.58969999999999,213.738,55.9978,5.133922633815192,-1.1071400068409392,0.4472213867963485
591,4,402.007,469.271,403.155,465.827,3.6302947538733052,-1.2490457723982644,0.31622776601682845
591,21,506.47299999999996,168.5,505.32500000000005,168.5,1.1479999999999109,0.0,1.0
591,22,871.531,423.352,871.531,423.352,0.0,,
591,23,889.556,235.74099999999999,891.871,238.055,3.273197366490421,0.7851821340208306,0.7072595205226272
591,24,946.265,102.648,946.265,103.80600000000001,1.1580000000000155,1.5707963267948966,6.123233995736766e-17
591,25,920.895,270.67,920.895,270.67,0.0,,
591,26,934.692,-28.12929,934.692,-28.12929,0.0,,
591,29,656.934,-23.5,658.091,-23.5,1.157000000000039,0.0,1.0
591,42,1047.17,-1.401299999999999,1040.28,2.0426,7.702762310366416,-0.4635198795093357,0.8944843060686818
591,48,213.738,55.9978,213.738,55.9978,0.0,,
592,4,403.155,465.827,403.155,465.827,0.0,,
592,21,505.32500000000005,168.5,505.32500000000005,171.944,3.4439999999999884,1.5707963267948966,6.123233995736766e-17
592,22,871.531,423.352,871.531,423.352,0.0,,
592,23,891.871,238.055,889.556,241.527,4.173009585419088,-0.9827272604001677,0.5547554954315902
592,24,946.265,103.80600000000001,941.636,101.49100000000001,5.17560296004245,0.4637340170192532,0.8943885448203029
592,25,920.895,270.67,920.895,270.67,0.0,,
592,26,934.692,-28.12929,934.692,-28.12929,0.0,,
592,29,658.091,-23.5,658.091,-23.5,0.0,,
592,42,1040.28,2.0426,1051.76,-1.401299999999999,11.9854431378235,-0.2914488028977955,0.9578285815542014
592,48,213.738,55.9978,213.738,55.9978,0.0,,
593,4,403.155,465.827,406.599,470.419,5.7399999999999975,0.9272952180016083,0.6000000000000032
593,21,505.32500000000005,171.944,505.32500000000005,171.944,0.0,,
593,22,871.531,423.352,871.531,423.352,0.0,,
593,23,889.556,241.527,889.556,241.527,0.0,,
593,24,941.636,101.49100000000001,941.636,103.80600000000001,2.3149999999999977,1.5707963267948966,6.123233995736766e-17
593,25,920.895,270.67,920.895,270.67,0.0,,
593,26,934.692,-28.12929,934.692,-28.12929,0.0,,
593,29,658.091,-23.5,659.249,-23.5,1.1580000000000155,0.0,1.0
593,42,1051.76,-1.401299999999999,1050.62,-3.6972999999999985,2.5634383160123484,1.1099400573692304,0.44471520647841034
593,48,213.738,55.9978,213.738,55.9978,0.0,,
594,4,406.599,470.419,405.451,469.271,1.6235171696042674,0.7853981633974483,0.7071067811865476
594,21,505.32500000000005,171.944,504.177,173.092,1.6235171696043478,-0.7853981633974483,0.7071067811865476
594,22,871.531,423.352,871.531,423.352,0.0,,
594,23,889.556,241.527,893.028,239.212,4.17300958541912,-0.5880690663947402,0.8320134255457904
594,24,941.636,103.80600000000001,942.793,103.80600000000001,1.157000000000039,0.0,1.0
594,25,920.895,270.67,920.895,270.67,0.0,,
594,26,934.692,-28.12929,934.692,-28.12929,0.0,,
594,29,659.249,-23.5,660.406,-26.97197,3.659675488468864,-1.2491295888279987,0.31614824965914967
594,42,1050.62,-3.6972999999999985,1050.62,-3.6972999999999985,0.0,,
594,48,213.738,55.9978,216.034,58.2937,3.246963629300454,0.7853763859197216,0.7071221800210483
595,4,405.451,469.271,406.599,469.271,1.1479999999999677,0.0,1.0
595,21,504.177,173.092,500.73299999999995,173.092,3.4440000000000737,0.0,1.0
595,22,871.531,423.352,871.531,423.352,0.0,,
595,23,893.028,239.212,889.556,243.84199999999998,5.787200013823595,-0.92736433605514,0.5999447041240302
595,24,942.793,103.80600000000001,943.95,101.49100000000001,2.5880251157977736,-1.1073215188982837,0.44705903081755344
595,25,920.895,270.67,920.895,270.67,0.0,,
595,26,934.692,-28.12929,934.692,-28.12929,0.0,,
595,29,660.406,-26.97197,656.934,-23.5,4.9101282754017594,-0.7853938431022884,0.7071098360899527
595,42,1050.62,-3.6972999999999985,1054.06,-5.993300000000001,4.135845258227197,-0.5885390841827877,0.8317525887016837
595,48,216.034,58.2937,216.034,58.2937,0.0,,
596,4,406.599,469.271,410.043,470.419,3.6302947538733052,0.3217505543966323,0.9486832980505169
596,21,500.73299999999995,173.092,503.029,171.944,2.5670060381698137,-0.4636476090008061,0.8944271909999159
596,22,871.531,423.352,871.531,423.352,0.0,,
596,23,889.556,243.84199999999998,893.028,238.055,6.748640826121924,-1.0304022388391156,0.5144739643812322
596,24,943.95,101.49100000000001,938.164,101.49100000000001,5.786000000000058,0.0,1.0
596,25,920.895,270.67,920.895,270.67,0.0,,
596,26,934.692,-28.12929,935.849,-31.601266,3.6596811807281897,-1.2491301071489387,0.3161477579229521
596,29,656.934,-23.5,655.777,-23.5,1.1569999999999254,0.0,1.0
596,42,1054.06,-5.993300000000001,1054.06,-5.993300000000001,0.0,,
596,48,216.034,58.2937,217.182,55.9978,2.566916595840232,-1.1071312955842612,0.4472291783302837
597,4,410.043,470.419,404.303,469.271,5.85367440160452,0.19739555984987506,0.9805806756909213
597,21,503.029,171.944,500.73299999999995,176.536,5.134012076339551,-1.107148717794083,0.4472135954999646
597,22,871.531,423.352,871.531,423.352,0.0,,
597,23,893.028,238.055,889.556,239.212,3.6597039497751482,-0.32166414637819024,0.9487106191235221
597,24,938.164,101.49100000000001,938.164,101.49100000000001,0.0,,
597,25,920.895,270.67,920.895,270.67,0.0,,
597,26,935.849,-31.601266,935.849,-31.601266,0.0,,
597,29,655.777,-23.5,655.777,-23.5,0.0,,
597,42,1054.06,-5.993300000000001,1054.06,-5.993300000000001,0.0,,
597,48,217.182,55.9978,217.182,53.701800000000006,2.2959999999999923,-1.5707963267948966,6.123233995736766e-17
598,4,404.303,469.271,403.155,469.271,1.1480000000000246,0.0,1.0
598,21,500.73299999999995,176.536,496.14099999999996,176.536,4.5919999999999845,0.0,1.0
598,22,871.531,423.352,871.531,423.352,0.0,,
598,23,889.556,239.212,889.556,240.37,1.1580000000000155,1.5707963267948966,6.123233995736766e-17
598,24,938.164,101.49100000000001,938.164,101.49100000000001,0.0,,
598,25,920.895,270.67,920.895,270.67,0.0,,
598,26,935.849,-31.601266,935.849,-31.601266,0.0,,
598,29,655.777,-23.5,655.777,-23.5,0.0,,
598,42,1054.06,-5.993300000000001,1054.06,-5.993300000000001,0.0,,
598,48,217.182,53.701800000000006,217.182,53.701800000000006,0.0,,
599,4,403.155,469.271,404.303,471.567,2.5670060381697626,1.1071487177940806,0.44721359549996675
599,21,496.14099999999996,176.536,503.029,179.98,7.7010181145093,0.4636476090008028,0.8944271909999173
599,22,871.531,423.352,871.531,423.352,0.0,,
599,23,889.556,240.37,889.556,243.84199999999998,3.47199999999998,1.5707963267948966,6.123233995736766e-17
599,24,938.164,101.49100000000001,938.164,101.49100000000001,0.0,,
599,25,920.895,270.67,920.895,270.67,0.0,,
599,26,935.849,-31.601266,935.849,-31.601266,0.0,,
599,29,655.777,-23.5,652.305,-23.5,3.4720000000000937,0.0,1.0
599,42,1054.06,-5.993300000000001,1054.06,-5.993300000000001,0.0,,
599,48,217.182,53.701800000000006,217.182,53.701800000000006,0.0,,
600,4,404.303,471.567,405.451,471.567,1.1480000000000246,0.0,1.0
600,21,503.029,179.98,503.029,181.128,1.1479999999999961,1.5707963267948966,6.123233995736766e-17
600,22,871.531,423.352,871.531,423.352,0.0,,
600,23,889.556,243.84199999999998,889.556,243.84199999999998,0.0,,
600,24,938.164,101.49100000000001,938.164,101.49100000000001,0.0,,
600,25,920.895,270.67,920.895,270.67,0.0,,
600,26,935.849,-31.601266,930.062,-32.0,5.800720455491404,0.06879295015830174,0.9976346980350724
